Date,Open,High,Low,Close,Adj Close,Volume
634,493.84,494.74,489.17,491.88,491.88,2108.88
635,487.78,490.58,482.52,484.74,484.74,2457.81
636,487.89,488.79,482.75,484.85,484.85,1501.58
637,486.5,487.65,482.28,482.92,482.92,1584.87
638,483.98,485.08,480.48,481.04,481.04,1547.78
640,477.99,480.48,475.57,477.77,477.77,1642.27
642,479.81,482.78,477.26,480.55,480.55,1345.38
645,482.95,483.5,480.43,482.52,482.52,1136.26
646,483.99,484.37,478.62,480.44,480.44,1429.7
647,478.76,480.24,476.65,477.82,477.82,1338.14
648,477.65,481.63,477.6,480.04,480.04,1165.34
650,481.61,482.58,478.52,480.95,480.95,1292.79
651,481.04,481.59,478.26,480.15,480.15,969.47
652,478.77,480.27,476.88,477.82,477.82,1299.56
655,476.86,478.33,474.62,474.65,474.65,1111.26
656,475.4,475.4,469.88,470.43,470.43,1769.87
657,468.87,470.43,465.22,467.39,467.39,2065.59
658,467.97,469.96,466.57,467.2,467.2,1203.59
659,469.29,469.95,468.05,469.25,469.25,721.77
660,468.5,469.85,466.16,466.61,466.61,864.97
661,469.05,470.47,466.16,467.07,467.07,1103.69
662,468.55,469.2,463.15,465.91,465.91,1549.78
663,469.25,470.95,466.48,467.81,467.81,1523.64
664,468.27,469.42,463.56,467.64,467.64,1494.19
665,468.31,469.07,463.29,466.82,466.82,1515.48
667,467.65,468.98,465.62,466.15,466.15,1334.44
668,467.65,468.64,464.88,465.4,465.4,1227.94
669,467.2,467.51,462.95,464.47,464.47,1167.31
669,467.2,467.51,464.2,465.77,465.77,1187.7
670,466.44,466.5,463.2,464.76,464.76,1064.07
671,464.91,466.18,463.48,463.65,463.65,883.84
672,465.04,465.81,461.26,463.02,463.02,1234.96
673,463.78,464.68,461.86,462.63,462.63,1086.96
674,462.9,463.68,458.62,462.83,462.83,1429.26
675,463.04,463.59,459.85,460.49,460.49,1518.88
676,460.46,461.04,459.26,460.12,460.12,1125.39
677,458.28,458.46,453.45,455.28,455.28,2515.86
678,457.14,457.21,454.32,455.34,455.34,1530.47
679,455.34,455.74,451.25,452.65,452.65,1546.78
680,450.2,453.48,448.52,453.47,453.47,2312.86
681,454.47,458.51,453.63,454.16,454.16,2105.59
682,454.29,456.7,451.48,452.2,452.2,1846.31
683,452.97,453.91,449.1,452.8,452.8,1719.34
684,450.13,453.65,449.54,453.3,453.3,1291.32
685,453.3,453.35,448.15,449.45,449.45,1337.4
687,449.45,450.0,446.02,448.68,448.68,1562.66
688,447.8,449.51,446.65,449.25,449.25,1188.36
690,449.49,449.49,445.75,446.58,446.58,1123.35
692,446.1,448.49,444.99,445.85,445.85,1106.84
693,445.85,446.45,441.03,443.59,443.59,1400.29
694,443.72,444.39,440.95,443.48,443.48,1168.09
695,445.1,445.45,441.32,442.73,442.73,962.09
696,443.75,443.8,440.27,442.82,442.82,1065.92
697,443.45,443.45,439.08,441.18,441.18,1126.79
700,439.55,439.55,437.26,438.27,438.27,1064.88
702,437.74,439.19,436.46,438.39,438.39,1034.76
704,437.44,440.03,436.95,439.54,439.54,836.88
706,439.1,440.68,438.85,440.47,440.47,686.79
708,438.74,438.94,435.81,437.03,437.03,819.34
708,436.49,438.04,435.04,435.88,435.88,800.63
708,435.96,436.52,431.44,434.09,434.09,851.94
710,433.71,435.66,432.37,434.04,434.04,673.38
712,434.33,435.96,433.66,435.42,435.42,449.37
712,436.17,437.02,433.26,433.44,433.44,566.7
714,434.25,435.42,430.84,434.09,434.09,559.74
716,430.86,431.42,428.7,429.44,429.44,776.49
717,432.61,433.84,430.28,433.23,433.23,656.93
718,432.24,434.06,431.08,434.01,434.01,465.82
718,434.01,434.04,430.86,433.11,433.11,354.56
720,431.49,432.87,428.92,429.24,429.24,511.48
722,429.24,430.08,426.26,427.79,427.79,443.66
723,428.04,430.34,427.96,428.53,428.53,348.39
728,429.52,431.02,428.96,430.06,430.06,288.67
730,430.93,431.61,425.96,426.57,426.57,375.53
732,427.36,427.43,423.57,425.48,425.48,585.87
735,425.48,427.1,424.32,424.74,424.74,338.33
737,425.51,429.53,425.36,429.01,429.01,468.56
743,429.5,430.16,425.82,426.59,426.59,350.66
748,428.7,431.27,428.44,430.03,430.03,377.35
753,432.37,433.44,430.38,431.04,431.04,377.35
758,431.38,434.94,431.38,434.26,434.26,287.37
760,434.26,436.46,433.04,436.3,436.3,237.74
764,436.3,437.86,435.78,436.54,436.54,167.97
770,435.95,438.13,435.54,437.37,437.37,147.37
772,437.32,438.15,436.08,436.5,436.5,119.4
780,438.15,441.34,437.78,441.26,441.26,186.32
782,441.49,445.29,441.49,444.37,444.37,154.76
786,447.45,448.95,443.54,444.29,444.29,226.52
790,445.28,445.28,441.44,443.32,443.32,167.87
795,443.85,443.85,440.08,441.63,441.63,143.38
797,439.76,440.27,437.07,437.64,437.64,222.75
803,437.25,439.97,436.44,437.65,437.65,158.59
809,438.31,442.54,437.89,441.49,441.49,158.43
811,441.49,442.5,438.59,440.44,440.44,124.49
815,440.44,442.62,440.08,441.43,441.43,106.57
820,442.94,443.8,440.81,442.93,442.93,105.08
824,443.08,443.59,440.5,442.84,442.84,104.04
828,443.99,443.99,440.49,442.5,442.5,115.16
834,442.95,443.95,441.34,442.64,442.64,106.42
841,443.26,443.38,440.45,442.19,442.19,114.41
846,442.45,443.5,440.8,441.64,441.64,76.73
848,439.65,439.8,437.26,437.57,437.57,117.08
850,436.92,438.34,435.81,436.87,436.87,105.41
850,436.87,438.08,435.72,436.45,436.45,78.94
850,438.63,440.24,437.11,437.48,437.48,111.64
851,436.94,438.24,435.34,436.55,436.55,86.16
855,434.57,437.82,434.57,436.13,436.13,119.3
856,437.66,440.11,436.54,440.05,440.05,138.09
859,440.46,440.91,438.6,440.45,440.45,113.78
860,440.45,441.04,438.99,440.63,440.63,84.39
862,440.63,441.66,439.94,441.03,441.03,86.09
865,442.58,443.43,440.44,441.12,441.12,122.73
866,442.7,442.7,440.12,441.24,441.24,112.24
868,441.49,442.77,440.45,441.42,441.42,86.47
870,441.42,442.39,440.08,441.2,441.2,94.44
871,441.2,441.49,439.82,441.18,441.18,118.14
874,441.18,441.49,438.91,441.18,441.18,81.59
875,440.83,441.66,439.81,441.38,441.38,89.67
876,442.5,442.95,440.65,441.12,441.12,96.21
877,442.5,442.5,438.04,440.25,440.25,118.89
878,440.26,441.49,439.91,440.28,440.28,72.7
880,440.28,440.28,438.05,438.52,438.52,74.11
882,438.06,439.84,437.96,439.18,439.18,80.68
883,439.18,440.76,438.21,439.62,439.62,87.29
884,438.62,440.46,438.08,440.08,440.08,86.83
885,441.34,442.69,440.3,441.54,441.54,127.33
886,442.75,442.8,440.41,440.62,440.62,81.67
887,440.62,443.13,440.47,442.64,442.64,97.39
889,443.48,443.48,440.34,441.04,441.04,118.02
891,442.04,442.04,439.14,440.86,440.86,86.77
894,442.08,443.93,441.48,443.01,443.01,137.82
894,443.04,443.69,441.65,443.34,443.34,119.6
896,443.05,443.45,440.44,442.1,442.1,137.74
898,442.1,442.88,440.5,442.73,442.73,129.11
899,442.76,443.99,441.57,442.89,442.89,117.44
900,442.89,443.99,441.47,442.54,442.54,124.71
903,443.27,443.28,440.42,442.19,442.19,127.45
906,443.14,443.28,440.37,442.65,442.65,127.47
907,443.04,443.65,440.99,443.08,443.08,118.76
908,443.99,444.87,442.86,443.84,443.84,121.73
909,445.07,446.35,441.14,444.79,444.79,165.46
910,445.75,447.79,445.08,445.3,445.3,215.56
913,445.3,445.45,441.7,443.41,443.41,167.54
914,443.42,443.9,440.8,442.89,442.89,136.67
916,444.25,447.52,443.45,445.82,445.82,148.33
917,444.86,446.77,444.44,445.79,445.79,113.57
918,446.97,448.08,446.48,447.8,447.8,106.34
919,448.07,448.21,444.53,445.78,445.78,84.54
920,446.5,448.03,445.27,447.09,447.09,92.14
921,447.68,448.03,442.86,444.84,444.84,106.53
922,445.55,446.49,442.12,443.82,443.82,129.45
925,445.05,446.35,441.64,444.08,444.08,119.72
926,444.9,446.18,444.44,445.8,445.8,72.14
927,446.59,448.25,445.42,447.52,447.52,88.54
928,448.26,448.35,443.59,444.44,444.44,118.54
930,445.05,445.34,441.44,443.04,443.04,124.45
931,443.8,444.89,441.44,442.08,442.08,116.13
932,442.42,442.64,438.99,440.07,440.07,93.56
933,440.44,441.57,438.44,440.81,440.81,109.21
934,441.84,442.3,438.08,440.86,440.86,84.69
935,440.34,442.64,439.45,442.28,442.28,93.87
936,443.08,443.57,440.49,442.53,442.53,97.81
939,443.08,443.57,440.27,442.65,442.65,105.38
940,442.97,443.97,440.28,442.69,442.69,85.63
941,442.69,443.69,440.31,442.7,442.7,86.09
942,443.04,443.27,440.31,442.68,442.68,79.4
942,440.51,442.6,439.79,441.14,441.14,83.73
943,440.49,440.94,438.64,439.46,439.46,106.84
944,440.44,441.84,439.79,441.5,441.5,97.8
947,440.81,441.84,438.42,439.65,439.65,110.67
948,440.44,441.66,438.99,440.63,440.63,106.82
949,440.63,440.84,438.99,440.28,440.28,96.1
950,440.96,441.6,439.89,441.35,441.35,94.05
951,441.49,442.5,440.44,441.28,441.28,118.7
952,442.87,442.92,440.44,441.39,441.39,86.19
953,441.44,441.78,440.08,441.26,441.26,121.33
954,440.94,442.52,440.45,441.51,441.51,85.83
955,441.45,441.74,440.52,441.1,441.1,72.48
958,441.45,442.2,440.44,441.93,441.93,87.3
959,441.42,441.74,440.35,441.44,441.44,84.57
960,441.44,441.45,437.59,438.79,438.79,183.69
961,438.79,439.77,438.49,439.2,439.2,133.74
962,439.27,441.4,438.73,441.08,441.08,129.32
963,441.45,442.59,440.44,441.26,441.26,119.59
966,437.44,439.69,436.04,439.01,439.01,178.19
967,439.31,440.72,438.66,440.69,440.69,124.73
968,440.32,441.93,440.08,440.95,440.95,116.17
970,440.44,441.86,439.85,440.29,440.29,102.7
972,438.07,439.17,435.76,436.52,436.52,167.06
973,436.44,437.15,435.44,435.79,435.79,97.47
975,436.84,440.56,436.44,440.46,440.46,128.59
976,440.44,441.04,438.46,439.28,439.28,94.16
977,438.45,440.84,438.11,440.47,440.47,89.45
978,440.04,441.28,439.29,439.29,439.29,80.51
980,437.85,439.29,437.56,438.84,438.84,88.39
981,437.71,438.65,436.38,437.74,437.74,88.04
982,436.42,437.16,435.09,435.94,435.94,85.84
983,436.85,437.28,433.48,434.84,434.84,113.37
985,436.65,440.28,435.04,440.15,440.15,169.47
986,440.15,440.8,439.46,440.47,440.47,94.67
987,440.47,441.46,439.91,441.26,441.26,86.09
988,441.44,442.79,440.88,442.12,442.12,93.48
990,442.5,443.79,441.63,442.58,442.58,106.47
991,443.14,443.28,440.38,441.44,441.44,89.68
992,441.44,441.78,440.08,440.62,440.62,77.74
993,439.15,439.42,435.77,436.47,436.47,121.87
994,438.19,439.04,437.0,437.71,437.71,89.47
996,438.51,441.56,437.84,440.83,440.83,111.45
997,440.72,441.93,439.48,440.31,440.31,76.38
998,438.79,439.37,433.48,433.73,433.73,158.13
1000,434.34,438.15,433.98,434.64,434.64,132.57
1002,434.74,436.48,433.09,436.01,436.01,127.38
1002,435.71,439.74,435.12,439.26,439.26,138.7
1002,440.27,439.74,435.12,439.98,439.98,106.54
1003,437.44,441.27,436.85,440.46,440.46,127.05
1004,441.48,441.48,437.8,439.31,439.31,106.49
1005,439.44,440.65,435.75,437.82,437.82,112.76
1006,438.14,441.35,437.82,440.31,440.31,93.89
1007,440.97,441.8,439.16,440.51,440.51,125.73
1008,440.54,440.96,436.27,437.35,437.35,124.26
1010,437.44,438.49,435.69,437.11,437.11,118.76
1011,436.94,437.44,433.54,434.44,434.44,121.34
1013,434.64,435.76,432.44,433.17,433.17,94.43
1014,433.94,434.64,432.47,432.62,432.62,113.48
1015,433.48,433.64,431.32,433.01,433.01,116.31
1016,430.44,433.0,428.02,429.66,429.66,166.93
1020,424.99,430.25,424.99,425.41,425.41,227.84
1022,426.0,429.76,425.42,426.99,426.99,180.77
1022,426.42,427.59,422.59,424.26,424.26,168.3
1024,425.42,427.59,424.22,424.95,424.95,130.68
1028,425.7,426.42,421.59,423.66,423.66,136.67
1032,423.94,424.65,419.56,422.39,422.39,146.32
1034,425.08,429.96,424.32,429.21,429.21,167.42
1036,429.22,432.69,428.99,430.6,430.6,130.09
1036,431.04,431.35,429.43,430.2,430.2,96.85
1041,430.42,430.8,427.52,428.62,428.62,119.87
1041,427.99,429.45,427.49,429.44,429.44,87.58
1043,430.25,431.05,428.67,429.48,429.48,118.75
1046,429.48,430.09,426.84,427.84,427.84,111.22
1046,428.88,430.08,425.96,427.31,427.31,93.59
1048,428.04,430.34,427.69,428.2,428.2,134.87
1050,431.31,432.36,429.84,430.39,430.39,169.41
1053,431.36,434.83,430.49,434.59,434.59,200.58
1054,434.59,435.81,432.6,433.16,433.16,142.67
1056,433.11,433.44,428.67,429.91,429.91,156.58
1057,430.44,433.0,429.76,432.04,432.04,129.67
1060,430.44,432.08,427.44,428.88,428.88,119.2
1062,428.52,430.33,425.49,429.02,429.02,136.34
1063,432.9,433.27,429.47,430.31,430.31,157.92
1064,432.28,434.4,430.41,431.13,430.31,157.92
1068,431.55,435.86,430.43,435.31,430.87,139.81
1070,434.47,434.54,431.32,432.04,432.04,143.47
1072,433.29,433.29,425.88,427.14,427.14,202.79
1075,425.86,429.9,425.54,426.43,426.43,174.96
1076,427.93,430.18,424.6,426.81,426.81,172.99
1077,427.68,430.13,426.44,427.8,427.8,144.57
1078,425.96,428.35,423.62,424.07,424.07,182.65
1080,426.62,427.36,422.42,424.74,424.74,167.78
1083,424.29,427.0,423.49,424.45,424.45,139.89
1084,426.42,430.05,424.84,429.58,429.58,193.51
1085,430.49,430.95,424.68,425.82,425.82,200.76
1086,425.43,429.97,425.16,428.84,428.84,155.83
1087,428.7,430.04,423.14,424.51,424.51,172.87
1088,424.52,427.3,423.84,425.01,425.01,138.32
1089,427.37,433.33,426.89,430.33,430.33,206.53
1090,431.54,432.6,427.71,428.65,428.65,156.58
1091,427.65,429.13,426.12,427.91,427.91,127.26
1092,428.04,429.32,426.32,428.69,428.69,119.66
1094,428.76,430.62,426.3,427.35,427.35,120.31
1095,429.73,430.17,425.32,426.99,426.99,118.78
1096,430.34,430.84,427.44,429.65,429.65,120.31
1097,431.04,431.35,427.69,429.44,429.44,120.11
1098,427.44,429.47,426.32,429.47,429.47,97.3
1100,431.25,431.54,427.59,429.44,429.44,112.58
1101,431.25,431.54,428.64,429.45,429.45,109.65
1102,431.25,431.25,427.7,430.29,430.29,133.09
1103,431.41,431.76,428.68,429.39,429.39,134.28
1104,429.44,429.57,426.51,429.11,429.11,136.4
1105,428.7,429.96,427.44,429.04,429.04,134.03
1108,429.29,433.45,428.95,432.08,432.08,147.87
1109,433.65,434.44,431.28,432.08,432.08,147.3
1110,432.32,434.33,431.37,432.33,432.33,128.57
1111,432.33,433.44,430.32,432.41,432.41,136.84
1113,433.2,433.58,430.44,432.19,432.19,148.97
1113,432.27,434.94,431.94,434.28,434.28,137.2
1115,434.93,436.14,433.4,433.64,433.64,119.7
1116,432.75,433.98,427.97,430.62,430.62,177.67
1118,431.36,432.37,428.62,429.68,429.68,157.66
1120,427.22,431.24,426.72,429.44,429.44,147.76
1121,431.01,431.26,427.58,430.39,430.39,128.73
1125,432.36,433.43,430.4,433.08,433.08,146.2
1128,433.91,434.42,430.48,431.3,431.3,137.96
1128,431.36,434.84,431.27,434.29,434.29,141.37
1130,434.26,436.24,433.03,436.04,436.04,118.59
1131,435.71,440.42,435.41,440.33,440.33,179.73
1135,440.04,440.34,436.25,437.09,437.09,126.59
1137,437.82,444.63,437.09,444.46,444.46,158.59
1141,446.5,447.52,443.58,445.39,445.39,167.06
1143,445.45,449.2,444.95,449.2,449.2,149.49
1145,449.85,450.5,445.82,446.51,446.51,128.09
1145,447.65,448.16,445.49,445.98,445.98,107.04
1146,447.62,448.68,444.78,445.99,445.99,128.79
1147,445.53,445.84,441.45,443.09,443.09,149.77
1148,441.45,444.59,440.95,441.55,441.55,128.7
1149,441.55,443.15,440.45,442.04,442.04,99.22
1150,442.99,444.04,440.24,441.12,441.12,113.3
1151,441.48,441.48,438.01,438.38,438.38,88.79
1152,437.8,439.65,437.72,438.53,438.53,97.76
1155,438.31,442.5,437.84,441.87,441.87,118.63
1156,437.94,441.69,437.41,438.59,438.59,120.33
1157,437.94,440.64,436.89,438.37,438.37,106.57
1158,437.94,440.42,437.2,439.67,439.67,108.76
1159,439.44,441.66,438.84,439.86,439.86,88.62
1160,439.86,440.68,436.02,436.34,436.34,156.07
1161,436.34,438.65,435.32,436.54,436.54,118.29
1162,437.04,440.03,436.04,436.35,436.35,128.21
1165,438.17,442.32,437.54,440.6,440.6,118.75
1168,442.77,443.89,440.45,441.45,441.45,106.08
1169,438.65,440.54,435.86,437.82,437.82,148.97
1170,439.65,442.29,438.96,441.8,441.8,124.45
1171,441.8,444.47,441.47,442.08,442.08,106.09
1172,443.58,443.6,439.74,441.34,441.34,113.88
1175,442.3,444.5,440.43,442.55,442.55,105.51
1176,444.0,446.87,443.64,446.53,446.53,169.08
1177,448.85,448.85,445.19,445.97,445.97,228.91
1178,447.55,448.45,444.77,445.87,445.87,156.89
1179,446.55,446.55,440.37,443.67,443.67,210.77
1180,444.94,446.44,443.29,444.97,444.97,137.65
1183,446.96,448.23,445.97,446.3,446.3,147.77
1184,446.42,448.69,445.49,448.46,448.46,151.31
1186,449.03,449.21,443.58,445.49,445.49,154.14
1187,446.49,449.52,446.16,448.45,448.45,130.38
1188,447.55,448.79,446.29,448.63,448.63,97.77
1189,448.13,448.4,445.53,445.8,445.8,106.21
1190,445.7,448.52,444.78,445.79,445.79,113.7
1193,447.94,448.65,442.94,443.65,443.65,136.84
1196,443.64,443.67,438.94,441.39,441.39,134.99
1197,440.94,442.5,440.45,441.91,441.91,103.54
1198,442.49,443.19,440.6,442.86,442.86,87.39
1200,442.81,442.98,439.74,441.04,441.04,118.07
1201,441.36,442.47,440.12,441.35,441.35,85.53
1204,442.0,442.0,439.09,440.65,440.65,97.73
1205,441.48,442.69,440.15,441.44,441.44,122.97
1206,441.44,441.44,438.82,439.47,439.47,116.22
1207,440.33,440.82,437.4,439.19,439.19,126.39
1208,439.44,441.6,438.48,440.43,440.43,119.34
1209,442.11,442.42,440.15,441.32,441.32,126.63
1210,441.32,442.53,440.45,441.56,441.56,113.56
1214,440.97,441.69,438.4,439.11,439.11,126.51
1216,438.86,440.68,437.45,438.32,438.32,121.7
1218,438.37,440.84,437.17,440.57,440.57,109.34
1222,441.81,442.5,439.08,441.65,441.65,117.14
1224,442.81,442.94,440.34,441.49,441.49,106.27
1226,442.94,443.14,440.44,442.86,442.86,83.85
